id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-04-21 08:40:01,6.25,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-04-21 08:40:07,154.05,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-04-21 08:42:41,66.52,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-04-21 08:43:47,11.39,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-04-21 08:43:59,57.92,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-04-21 08:44:57,23.13,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-04-21 08:45:20,57.63,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-04-21 08:46:18,26.89,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-04-21 08:46:45,2.96,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-04-21 08:46:48,18.69,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-04-21 08:47:06,97.97,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-04-21 08:48:44,67.8,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-04-21 08:49:52,8.56,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-04-21 08:50:01,95.74,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-04-21 08:51:37,16.33,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-04-21 08:51:53,98.13,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-04-21 08:53:31,74.4,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-04-21 08:54:46,63.25,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-04-21 08:55:49,170.04,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-04-21 08:58:39,0.53,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-04-21 08:58:39,87.89,BLOCKED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-04-21 09:00:07,96.73,PASSED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-04-21 09:01:44,161.92,PASSED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-04-21 09:04:26,159.3,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-04-21 09:07:06,184.25,FAILED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-04-21 09:10:10,178.79,BLOCKED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-04-21 09:13:09,156.64,PASSED 



