id, title, cycle, startTime, duration, outcome
docker_plugin_finalize,"Validate docker plugin finalize command",1,2022-05-11 12:25:22,34.01,PASSED 
docker_plugin_install,"Validate docker plugin install",1,2022-05-11 12:25:56,35.65,PASSED 
docker_plugin_install_with_version,"Validate docker plugin install",1,2022-05-11 12:26:31,33.76,PASSED 
docker_plugin_remove,"Validate docker plugin remove",1,2022-05-11 12:27:05,33.98,PASSED 
docker_plugin_remove_with_version,"Validate docker plugin remove with version",1,2022-05-11 12:27:39,35.71,PASSED 
docker_plugin_update,"Validate docker plugin install updates existing containers",1,2022-05-11 12:28:15,64.5,PASSED 
SoftwareManagement.sm_docker_install_remove_multiple,"Validate end to end behaviour for the docker plugin for multiple docker images with mixed versions",1,2022-05-11 12:29:19,159.63,PASSED 



