id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-05-03 08:10:30,6.59,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-05-03 08:10:36,155.25,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-05-03 08:13:12,66.54,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-05-03 08:14:18,11.71,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-05-03 08:14:30,57.43,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-05-03 08:15:27,22.33,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-05-03 08:15:50,57.41,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-05-03 08:16:47,27.12,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-05-03 08:17:14,2.99,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-05-03 08:17:17,20.66,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-05-03 08:17:38,96.37,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-05-03 08:19:14,67.01,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-05-03 08:20:21,8.86,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-05-03 08:20:30,95.48,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-05-03 08:22:06,16.22,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-05-03 08:22:22,98.8,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-05-03 08:24:01,74.46,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-05-03 08:25:15,62.13,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-05-03 08:26:18,130.1,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-05-03 08:28:28,0.53,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-05-03 08:28:28,86.71,BLOCKED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-05-03 08:29:55,96.59,PASSED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-05-03 08:31:32,159.16,PASSED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-05-03 08:34:11,158.76,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-05-03 08:36:50,184.47,FAILED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-05-03 08:39:54,177.58,BLOCKED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-05-03 08:42:52,157.96,PASSED 



