id, title, cycle, startTime, duration, outcome
docker_plugin_finalize,"Validate docker plugin finalize command",1,2022-04-28 08:16:36,34.71,PASSED 
docker_plugin_install,"Validate docker plugin install",1,2022-04-28 08:17:11,37.24,PASSED 
docker_plugin_install_with_version,"Validate docker plugin install",1,2022-04-28 08:17:48,33.39,PASSED 
docker_plugin_remove,"Validate docker plugin remove",1,2022-04-28 08:18:21,34.08,PASSED 
docker_plugin_remove_with_version,"Validate docker plugin remove with version",1,2022-04-28 08:18:56,35.47,PASSED 
docker_plugin_update,"Validate docker plugin install updates existing containers",1,2022-04-28 08:19:31,64.98,PASSED 
SoftwareManagement.sm_docker_install_remove_multiple,"Validate end to end behaviour for the docker plugin for multiple docker images with mixed versions",1,2022-04-28 08:20:36,154.34,PASSED 



