id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-05-03 13:58:35,0.62,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-05-03 13:58:36,13.58,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-05-03 13:58:49,8.08,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-05-03 13:58:57,1.06,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-05-03 13:58:58,5.55,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-05-03 13:59:04,4.32,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-05-03 13:59:08,5.31,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-05-03 13:59:14,4.72,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-05-03 13:59:18,0.35,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-05-03 13:59:19,1.5,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-05-03 13:59:20,10.1,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-05-03 13:59:30,7.13,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-05-03 13:59:38,1.16,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-05-03 13:59:39,10.0,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-05-03 13:59:49,1.76,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-05-03 13:59:50,9.9,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-05-03 14:00:00,8.65,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-05-03 14:00:09,7.38,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-05-03 14:00:16,17.35,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-05-03 14:00:34,0.05,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-05-03 14:00:34,128.67,PASSED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-05-03 14:02:43,45.42,PASSED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-05-03 14:03:28,54.19,PASSED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-05-03 14:04:22,54.13,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-05-03 14:05:16,61.76,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-05-03 14:06:18,73.99,PASSED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-05-03 14:07:32,60.04,PASSED 



