id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-05-10 13:13:40,1.19,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-05-10 13:13:41,20.86,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-05-10 13:14:02,13.36,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-05-10 13:14:15,1.82,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-05-10 13:14:17,8.81,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-05-10 13:14:26,6.98,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-05-10 13:14:33,8.9,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-05-10 13:14:42,8.1,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-05-10 13:14:50,0.51,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-05-10 13:14:50,1.81,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-05-10 13:14:52,15.82,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-05-10 13:15:08,12.35,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-05-10 13:15:20,1.41,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-05-10 13:15:22,14.95,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-05-10 13:15:37,2.47,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-05-10 13:15:39,16.53,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-05-10 13:15:56,14.66,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-05-10 13:16:10,12.2,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-05-10 13:16:23,29.69,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-05-10 13:16:52,0.1,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-05-10 13:16:52,137.81,PASSED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-05-10 13:19:10,47.67,PASSED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-05-10 13:19:58,63.66,PASSED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-05-10 13:21:02,64.15,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-05-10 13:22:06,71.6,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-05-10 13:23:17,89.14,PASSED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-05-10 13:24:47,71.06,PASSED 



