id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-05-11 11:36:17,1.03,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-05-11 11:36:18,25.37,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-05-11 11:36:44,14.16,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-05-11 11:36:58,1.82,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-05-11 11:37:00,9.08,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-05-11 11:37:09,7.23,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-05-11 11:37:16,8.43,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-05-11 11:37:25,7.91,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-05-11 11:37:32,0.66,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-05-11 11:37:33,3.37,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-05-11 11:37:36,16.74,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-05-11 11:37:53,12.6,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-05-11 11:38:06,1.72,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-05-11 11:38:08,16.22,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-05-11 11:38:24,2.22,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-05-11 11:38:26,14.91,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-05-11 11:38:41,14.3,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-05-11 11:38:55,12.7,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-05-11 11:39:08,29.84,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-05-11 11:39:38,0.1,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-05-11 11:39:38,138.02,PASSED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-05-11 11:41:56,46.5,PASSED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-05-11 11:42:42,63.97,PASSED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-05-11 11:43:46,63.86,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-05-11 11:44:50,73.7,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-05-11 11:46:04,89.47,PASSED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-05-11 11:47:33,69.83,PASSED 



