id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-05-09 07:02:37,0.67,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-05-09 07:02:38,15.07,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-05-09 07:02:53,8.58,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-05-09 07:03:01,1.06,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-05-09 07:03:02,5.98,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-05-09 07:03:08,4.62,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-05-09 07:03:13,5.75,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-05-09 07:03:19,5.31,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-05-09 07:03:24,0.45,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-05-09 07:03:25,1.65,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-05-09 07:03:26,11.27,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-05-09 07:03:38,7.93,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-05-09 07:03:45,1.16,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-05-09 07:03:47,10.51,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-05-09 07:03:57,1.61,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-05-09 07:03:59,10.5,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-05-09 07:04:09,9.4,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-05-09 07:04:19,8.03,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-05-09 07:04:27,19.43,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-05-09 07:04:46,0.05,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-05-09 07:04:46,126.53,PASSED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-05-09 07:06:53,45.34,PASSED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-05-09 07:07:38,57.37,PASSED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-05-09 07:08:35,56.37,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-05-09 07:09:32,61.64,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-05-09 07:10:34,74.98,PASSED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-05-09 07:11:48,63.11,PASSED 



