id, title, cycle, startTime, duration, outcome
docker_plugin_finalize,"Validate docker plugin finalize command",1,2022-04-07 17:09:31,6.9,BLOCKED 
docker_plugin_install,"Validate docker plugin install",1,2022-04-07 17:09:38,6.53,BLOCKED 
docker_plugin_install_with_version,"Validate docker plugin install",1,2022-04-07 17:09:44,6.53,BLOCKED 
docker_plugin_remove,"Validate docker plugin remove",1,2022-04-07 17:09:51,4.53,BLOCKED 
docker_plugin_remove_with_version,"Validate docker plugin remove with version",1,2022-04-07 17:09:56,4.62,BLOCKED 
docker_plugin_update,"Validate docker plugin install updates existing containers",1,2022-04-07 17:10:00,4.47,BLOCKED 
SoftwareManagement.sm_docker_install_remove_multiple,"Validate end to end behaviour for the docker plugin for multiple docker images with mixed versions",1,2022-04-07 17:10:05,38.14,BLOCKED 



