id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-04-11 10:00:41,6.17,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-04-11 10:00:48,150.48,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-04-11 10:03:18,75.9,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-04-11 10:04:34,11.28,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-04-11 10:04:45,55.56,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-04-11 10:05:41,22.04,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-04-11 10:06:03,55.93,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-04-11 10:06:59,25.71,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-04-11 10:07:25,3.03,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-04-11 10:07:28,18.16,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-04-11 10:07:46,95.02,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-04-11 10:09:21,66.4,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-04-11 10:10:27,8.63,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-04-11 10:10:36,92.63,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-04-11 10:12:09,15.93,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-04-11 10:12:25,95.13,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-04-11 10:14:00,72.81,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-04-11 10:15:13,60.59,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-04-11 10:16:13,164.13,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-04-11 10:18:58,0.54,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-04-11 10:18:58,87.07,BLOCKED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-04-11 10:20:25,96.43,PASSED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-04-11 10:22:02,159.92,FAILED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-04-11 10:24:42,157.82,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-04-11 10:27:20,183.08,FAILED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-04-11 10:30:23,178.49,BLOCKED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-04-11 10:33:21,160.14,PASSED 



