id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-04-08 10:02:34,6.23,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-04-08 10:02:41,149.47,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-04-08 10:05:10,64.2,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-04-08 10:06:14,11.36,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-04-08 10:06:26,55.68,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-04-08 10:07:21,21.71,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-04-08 10:07:43,55.76,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-04-08 10:08:39,25.84,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-04-08 10:09:05,2.98,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-04-08 10:09:08,42.21,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-04-08 10:09:50,95.03,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-04-08 10:11:25,64.91,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-04-08 10:12:30,8.59,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-04-08 10:12:39,92.48,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-04-08 10:14:11,15.99,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-04-08 10:14:27,94.76,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-04-08 10:16:02,72.25,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-04-08 10:17:14,60.71,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-04-08 10:18:15,126.27,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-04-08 10:20:21,0.54,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-04-08 10:20:22,86.21,BLOCKED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-04-08 10:21:48,94.58,PASSED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-04-08 10:23:23,155.42,PASSED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-04-08 10:25:58,158.36,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-04-08 10:28:37,181.71,FAILED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-04-08 10:31:39,178.57,BLOCKED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-04-08 10:34:37,72.62,BLOCKED 



