id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-04-11 10:00:39,6.18,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-04-11 10:00:45,102.45,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-04-11 10:02:28,64.67,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-04-11 10:03:33,11.6,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-04-11 10:03:44,56.29,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-04-11 10:04:41,22.12,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-04-11 10:05:03,56.4,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-04-11 10:05:59,26.06,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-04-11 10:06:25,3.0,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-04-11 10:06:28,19.73,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-04-11 10:06:48,95.41,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-04-11 10:08:23,66.52,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-04-11 10:09:30,8.58,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-04-11 10:09:39,94.05,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-04-11 10:11:13,15.86,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-04-11 10:11:29,96.01,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-04-11 10:13:05,73.1,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-04-11 10:14:18,60.9,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-04-11 10:15:19,153.0,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-04-11 10:17:52,0.54,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-04-11 10:17:52,85.59,BLOCKED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-04-11 10:19:18,164.77,BLOCKED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-04-11 10:22:03,164.52,BLOCKED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-04-11 10:24:48,164.77,BLOCKED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-04-11 10:27:33,165.82,BLOCKED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-04-11 10:30:19,167.02,BLOCKED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-04-11 10:33:06,166.88,BLOCKED 



