id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-04-12 08:55:38,6.11,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-04-12 08:55:44,101.43,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-04-12 08:57:26,64.49,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-04-12 08:58:30,11.27,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-04-12 08:58:42,56.19,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-04-12 08:59:38,21.87,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-04-12 09:00:00,56.08,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-04-12 09:00:56,26.01,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-04-12 09:01:22,2.96,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-04-12 09:01:25,18.09,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-04-12 09:01:43,95.6,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-04-12 09:03:19,65.22,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-04-12 09:04:24,8.78,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-04-12 09:04:33,93.16,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-04-12 09:06:06,15.92,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-04-12 09:06:22,95.17,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-04-12 09:07:57,72.9,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-04-12 09:09:10,60.9,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-04-12 09:10:11,152.58,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-04-12 09:12:44,0.52,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-04-12 09:12:44,84.1,BLOCKED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-04-12 09:14:08,165.85,BLOCKED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-04-12 09:16:54,164.73,BLOCKED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-04-12 09:19:39,164.27,BLOCKED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-04-12 09:22:23,163.97,BLOCKED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-04-12 09:25:07,165.64,BLOCKED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-04-12 09:27:53,164.23,BLOCKED 



