id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-04-08 10:02:36,6.17,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-04-08 10:02:42,101.56,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-04-08 10:04:23,64.31,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-04-08 10:05:28,11.2,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-04-08 10:05:39,55.68,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-04-08 10:06:35,22.01,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-04-08 10:06:57,55.76,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-04-08 10:07:52,25.83,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-04-08 10:08:18,2.98,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-04-08 10:08:21,41.67,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-04-08 10:09:03,96.86,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-04-08 10:10:40,64.96,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-04-08 10:11:45,8.58,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-04-08 10:11:54,92.53,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-04-08 10:13:26,16.03,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-04-08 10:13:42,95.06,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-04-08 10:15:17,72.55,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-04-08 10:16:30,60.71,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-04-08 10:17:31,152.39,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-04-08 10:20:03,0.54,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-04-08 10:20:04,86.02,BLOCKED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-04-08 10:21:30,165.98,BLOCKED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-04-08 10:24:16,164.92,BLOCKED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-04-08 10:27:01,175.36,BLOCKED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-04-08 10:29:57,182.05,BLOCKED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-04-08 10:32:59,129.49,BLOCKED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-04-08 10:35:09,28.41,BLOCKED 



