id, title, cycle, startTime, duration, outcome
docker_plugin_finalize,"Validate docker plugin finalize command",1,2022-04-07 17:09:50,1.13,FAILED 
docker_plugin_install,"Validate docker plugin install",1,2022-04-07 17:09:52,0.9,FAILED 
docker_plugin_install_with_version,"Validate docker plugin install",1,2022-04-07 17:09:53,0.89,FAILED 
docker_plugin_remove,"Validate docker plugin remove",1,2022-04-07 17:09:54,0.9,FAILED 
docker_plugin_remove_with_version,"Validate docker plugin remove with version",1,2022-04-07 17:09:54,0.9,FAILED 
docker_plugin_update,"Validate docker plugin install updates existing containers",1,2022-04-07 17:09:55,1.03,FAILED 
SoftwareManagement.sm_docker_install_remove_multiple,"Validate end to end behaviour for the docker plugin for multiple docker images with mixed versions",1,2022-04-07 17:09:56,161.62,BLOCKED 



