id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-05-10 19:44:33,6.37,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-05-10 19:44:40,154.59,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-05-10 19:47:14,66.61,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-05-10 19:48:21,11.34,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-05-10 19:48:32,57.58,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-05-10 19:49:30,22.86,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-05-10 19:49:53,57.25,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-05-10 19:50:50,27.09,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-05-10 19:51:17,3.07,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-05-10 19:51:20,20.41,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-05-10 19:51:41,98.02,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-05-10 19:53:19,67.06,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-05-10 19:54:26,9.04,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-05-10 19:54:35,95.08,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-05-10 19:56:10,16.14,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-05-10 19:56:26,97.44,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-05-10 19:58:04,73.68,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-05-10 19:59:17,62.17,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-05-10 20:00:20,168.85,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-05-10 20:03:09,0.53,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-05-10 20:03:09,87.24,BLOCKED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-05-10 20:04:36,96.31,PASSED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-05-10 20:06:13,159.69,PASSED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-05-10 20:08:53,160.14,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-05-10 20:11:33,182.43,FAILED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-05-10 20:14:35,181.8,BLOCKED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-05-10 20:17:37,155.37,PASSED 



