id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-04-21 13:55:30,6.32,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-04-21 13:55:37,152.07,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-04-21 13:58:09,78.32,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-04-21 13:59:27,11.52,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-04-21 13:59:39,57.39,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-04-21 14:00:36,22.44,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-04-21 14:00:58,59.42,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-04-21 14:01:58,26.64,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-04-21 14:02:25,3.12,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-04-21 14:02:28,22.27,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-04-21 14:02:50,103.63,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-04-21 14:04:34,69.49,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-04-21 14:05:43,8.82,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-04-21 14:05:52,95.39,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-04-21 14:07:28,16.41,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-04-21 14:07:44,97.91,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-04-21 14:09:22,73.68,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-04-21 14:10:36,61.53,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-04-21 14:11:37,129.92,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-04-21 14:13:47,0.61,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-04-21 14:13:48,87.7,BLOCKED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-04-21 14:15:16,98.4,PASSED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-04-21 14:16:54,168.97,FAILED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-04-21 14:19:43,165.62,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-04-21 14:22:29,189.82,FAILED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-04-21 14:25:39,178.68,BLOCKED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-04-21 14:28:37,160.81,PASSED 



