id, title, cycle, startTime, duration, outcome
docker_plugin_finalize,"Validate docker plugin finalize command",1,2022-05-11 12:26:13,37.51,PASSED 
docker_plugin_install,"Validate docker plugin install",1,2022-05-11 12:26:50,35.56,PASSED 
docker_plugin_install_with_version,"Validate docker plugin install",1,2022-05-11 12:27:26,33.2,PASSED 
docker_plugin_remove,"Validate docker plugin remove",1,2022-05-11 12:27:59,34.44,PASSED 
docker_plugin_remove_with_version,"Validate docker plugin remove with version",1,2022-05-11 12:28:34,35.34,PASSED 
docker_plugin_update,"Validate docker plugin install updates existing containers",1,2022-05-11 12:29:09,65.46,PASSED 
SoftwareManagement.sm_docker_install_remove_multiple,"Validate end to end behaviour for the docker plugin for multiple docker images with mixed versions",1,2022-05-11 12:30:15,158.76,PASSED 



