id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-04-29 09:24:17,6.42,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-04-29 09:24:24,151.93,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-04-29 09:26:56,65.6,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-04-29 09:28:01,11.85,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-04-29 09:28:13,57.35,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-04-29 09:29:11,22.12,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-04-29 09:29:33,57.23,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-04-29 09:30:30,26.44,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-04-29 09:30:56,3.42,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-04-29 09:31:00,21.68,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-04-29 09:31:22,98.86,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-04-29 09:33:00,66.15,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-04-29 09:34:07,8.72,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-04-29 09:34:15,95.12,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-04-29 09:35:51,16.19,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-04-29 09:36:07,97.36,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-04-29 09:37:44,73.49,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-04-29 09:38:58,62.13,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-04-29 09:40:00,168.19,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-04-29 09:42:48,0.62,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-04-29 09:42:49,87.29,BLOCKED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-04-29 09:44:16,96.51,PASSED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-04-29 09:45:53,159.87,PASSED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-04-29 09:48:33,159.19,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-04-29 09:51:12,183.67,FAILED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-04-29 09:54:16,177.77,BLOCKED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-04-29 09:57:13,160.63,PASSED 



