id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-05-10 13:26:11,6.5,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-05-10 13:26:18,151.89,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-05-10 13:28:50,66.09,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-05-10 13:29:56,11.52,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-05-10 13:30:07,59.09,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-05-10 13:31:07,21.98,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-05-10 13:31:29,56.87,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-05-10 13:32:25,27.07,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-05-10 13:32:53,3.42,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-05-10 13:32:56,19.04,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-05-10 13:33:15,97.66,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-05-10 13:34:53,66.55,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-05-10 13:35:59,8.67,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-05-10 13:36:08,95.56,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-05-10 13:37:44,16.56,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-05-10 13:38:00,97.35,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-05-10 13:39:38,73.59,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-05-10 13:40:51,62.34,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-05-10 13:41:54,128.97,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-05-10 13:44:03,0.53,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-05-10 13:44:03,88.2,BLOCKED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-05-10 13:45:31,96.72,PASSED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-05-10 13:47:08,161.15,PASSED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-05-10 13:49:49,161.79,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-05-10 13:52:31,183.29,FAILED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-05-10 13:55:35,178.27,BLOCKED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-05-10 13:58:33,159.57,PASSED 



