id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-04-28 15:43:00,6.31,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-04-28 15:43:06,152.46,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-04-28 15:45:39,66.14,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-04-28 15:46:45,11.39,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-04-28 15:46:57,57.22,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-04-28 15:47:54,22.38,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-04-28 15:48:16,57.3,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-04-28 15:49:14,26.57,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-04-28 15:49:40,2.97,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-04-28 15:49:43,19.01,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-04-28 15:50:02,97.85,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-04-28 15:51:40,67.57,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-04-28 15:52:48,8.94,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-04-28 15:52:57,96.08,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-04-28 15:54:33,16.13,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-04-28 15:54:49,98.23,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-04-28 15:56:27,74.27,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-04-28 15:57:42,62.53,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-04-28 15:58:44,168.98,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-04-28 16:01:33,0.53,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-04-28 16:01:34,87.22,BLOCKED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-04-28 16:03:01,97.22,PASSED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-04-28 16:04:38,160.12,PASSED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-04-28 16:07:18,159.47,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-04-28 16:09:58,183.55,FAILED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-04-28 16:13:02,179.29,BLOCKED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-04-28 16:16:01,159.45,PASSED 



