id, title, cycle, startTime, duration, outcome
docker_plugin_finalize,"Validate docker plugin finalize command",1,2022-05-10 14:02:25,33.54,PASSED 
docker_plugin_install,"Validate docker plugin install",1,2022-05-10 14:02:58,35.04,PASSED 
docker_plugin_install_with_version,"Validate docker plugin install",1,2022-05-10 14:03:34,33.79,PASSED 
docker_plugin_remove,"Validate docker plugin remove",1,2022-05-10 14:04:07,33.82,PASSED 
docker_plugin_remove_with_version,"Validate docker plugin remove with version",1,2022-05-10 14:04:41,35.18,PASSED 
docker_plugin_update,"Validate docker plugin install updates existing containers",1,2022-05-10 14:05:16,64.8,PASSED 
SoftwareManagement.sm_docker_install_remove_multiple,"Validate end to end behaviour for the docker plugin for multiple docker images with mixed versions",1,2022-05-10 14:06:21,156.54,PASSED 



