id, title, cycle, startTime, duration, outcome
docker_plugin_finalize,"Validate docker plugin finalize command",1,2022-04-19 14:23:11,34.52,PASSED 
docker_plugin_install,"Validate docker plugin install",1,2022-04-19 14:23:46,34.88,PASSED 
docker_plugin_install_with_version,"Validate docker plugin install",1,2022-04-19 14:24:21,33.57,PASSED 
docker_plugin_remove,"Validate docker plugin remove",1,2022-04-19 14:24:54,34.24,PASSED 
docker_plugin_remove_with_version,"Validate docker plugin remove with version",1,2022-04-19 14:25:29,35.0,PASSED 
docker_plugin_update,"Validate docker plugin install updates existing containers",1,2022-04-19 14:26:04,64.8,PASSED 
SoftwareManagement.sm_docker_install_remove_multiple,"Validate end to end behaviour for the docker plugin for multiple docker images with mixed versions",1,2022-04-19 14:27:08,164.95,BLOCKED 



