id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-05-02 15:25:00,6.6,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-05-02 15:25:07,177.54,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-05-02 15:28:04,75.59,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-05-02 15:29:20,12.44,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-05-02 15:29:33,65.36,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-05-02 15:30:38,25.48,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-05-02 15:31:03,65.85,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-05-02 15:32:09,32.36,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-05-02 15:32:42,3.42,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-05-02 15:32:45,22.35,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-05-02 15:33:08,112.36,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-05-02 15:35:00,76.91,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-05-02 15:36:17,9.46,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-05-02 15:36:26,110.67,FAILED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-05-02 15:38:17,17.61,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-05-02 15:38:35,110.91,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-05-02 15:40:26,90.05,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-05-02 15:41:56,74.84,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-05-02 15:43:11,149.32,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-05-02 15:45:40,0.54,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-05-02 15:45:41,99.01,BLOCKED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-05-02 15:47:20,90.72,PASSED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-05-02 15:48:50,178.77,PASSED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-05-02 15:51:49,181.5,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-05-02 15:54:51,207.86,FAILED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-05-02 15:58:19,184.94,BLOCKED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-05-02 16:01:24,179.06,PASSED 



