id, title, cycle, startTime, duration, outcome
docker_plugin_finalize,"Validate docker plugin finalize command",1,2022-05-16 08:21:16,42.75,PASSED 
docker_plugin_install,"Validate docker plugin install",1,2022-05-16 08:21:59,34.15,PASSED 
docker_plugin_install_with_version,"Validate docker plugin install",1,2022-05-16 08:22:33,34.31,PASSED 
docker_plugin_remove,"Validate docker plugin remove",1,2022-05-16 08:23:07,34.3,PASSED 
docker_plugin_remove_with_version,"Validate docker plugin remove with version",1,2022-05-16 08:23:42,35.6,PASSED 
docker_plugin_update,"Validate docker plugin install updates existing containers",1,2022-05-16 08:24:17,64.96,PASSED 
SoftwareManagement.sm_docker_install_remove_multiple,"Validate end to end behaviour for the docker plugin for multiple docker images with mixed versions",1,2022-05-16 08:25:22,166.04,PASSED 



