id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-05-10 13:28:40,6.24,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-05-10 13:28:46,156.77,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-05-10 13:31:23,74.56,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-05-10 13:32:38,12.36,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-05-10 13:32:50,63.99,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-05-10 13:33:54,25.44,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-05-10 13:34:19,64.35,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-05-10 13:35:24,29.78,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-05-10 13:35:54,3.32,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-05-10 13:35:57,44.0,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-05-10 13:36:41,108.33,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-05-10 13:38:29,74.52,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-05-10 13:39:44,9.59,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-05-10 13:39:54,107.03,FAILED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-05-10 13:41:41,17.22,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-05-10 13:41:58,108.83,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-05-10 13:43:47,83.62,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-05-10 13:45:10,69.96,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-05-10 13:46:20,173.37,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-05-10 13:49:14,0.58,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-05-10 13:49:14,96.86,BLOCKED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-05-10 13:50:51,88.0,PASSED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-05-10 13:52:19,175.45,PASSED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-05-10 13:55:15,176.84,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-05-10 13:58:12,202.91,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-05-10 14:01:35,185.98,BLOCKED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-05-10 14:04:41,175.24,PASSED 



