id, title, cycle, startTime, duration, outcome
docker_plugin_finalize,"Validate docker plugin finalize command",1,2022-05-03 08:51:44,32.94,PASSED 
docker_plugin_install,"Validate docker plugin install",1,2022-05-03 08:52:17,34.3,PASSED 
docker_plugin_install_with_version,"Validate docker plugin install",1,2022-05-03 08:52:51,33.41,PASSED 
docker_plugin_remove,"Validate docker plugin remove",1,2022-05-03 08:53:24,34.37,PASSED 
docker_plugin_remove_with_version,"Validate docker plugin remove with version",1,2022-05-03 08:53:59,34.78,PASSED 
docker_plugin_update,"Validate docker plugin install updates existing containers",1,2022-05-03 08:54:34,64.22,PASSED 
SoftwareManagement.sm_docker_install_remove_multiple,"Validate end to end behaviour for the docker plugin for multiple docker images with mixed versions",1,2022-05-03 08:55:38,161.64,PASSED 



