id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-05-11 11:50:01,6.18,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-05-11 11:50:07,157.3,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-05-11 11:52:45,74.72,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-05-11 11:53:59,12.4,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-05-11 11:54:12,64.25,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-05-11 11:55:16,25.37,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-05-11 11:55:41,63.77,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-05-11 11:56:45,29.93,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-05-11 11:57:15,3.22,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-05-11 11:57:18,23.97,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-05-11 11:57:42,108.6,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-05-11 11:59:31,74.65,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-05-11 12:00:46,9.78,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-05-11 12:00:56,107.04,FAILED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-05-11 12:02:43,18.1,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-05-11 12:03:01,111.02,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-05-11 12:04:52,82.61,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-05-11 12:06:14,69.41,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-05-11 12:07:24,172.86,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-05-11 12:10:17,0.53,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-05-11 12:10:17,96.98,BLOCKED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-05-11 12:11:54,87.86,PASSED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-05-11 12:13:22,176.4,PASSED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-05-11 12:16:19,180.62,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-05-11 12:19:19,204.26,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-05-11 12:22:44,185.05,BLOCKED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-05-11 12:25:49,174.78,PASSED 



