id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-05-10 19:32:16,1.1,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-05-10 19:32:17,18.52,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-05-10 19:32:36,11.11,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-05-10 19:32:47,1.51,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-05-10 19:32:49,7.41,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-05-10 19:32:56,5.83,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-05-10 19:33:02,7.62,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-05-10 19:33:09,7.0,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-05-10 19:33:16,0.55,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-05-10 19:33:17,2.01,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-05-10 19:33:19,13.46,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-05-10 19:33:32,10.39,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-05-10 19:33:43,1.26,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-05-10 19:33:44,12.97,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-05-10 19:33:57,2.12,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-05-10 19:33:59,13.36,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-05-10 19:34:13,11.83,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-05-10 19:34:24,10.34,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-05-10 19:34:35,23.92,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-05-10 19:34:59,0.1,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-05-10 19:34:59,132.27,PASSED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-05-10 19:37:11,44.7,PASSED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-05-10 19:37:56,59.02,PASSED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-05-10 19:38:55,58.89,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-05-10 19:39:54,64.21,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-05-10 19:40:58,82.09,PASSED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-05-10 19:42:20,63.41,PASSED 



