id, title, cycle, startTime, duration, outcome
docker_plugin_finalize,"Validate docker plugin finalize command",1,2022-05-03 08:09:12,4.37,PASSED 
docker_plugin_install,"Validate docker plugin install",1,2022-05-03 08:09:16,4.72,PASSED 
docker_plugin_install_with_version,"Validate docker plugin install",1,2022-05-03 08:09:21,4.92,PASSED 
docker_plugin_remove,"Validate docker plugin remove",1,2022-05-03 08:09:26,5.23,PASSED 
docker_plugin_remove_with_version,"Validate docker plugin remove with version",1,2022-05-03 08:09:31,5.18,PASSED 
docker_plugin_update,"Validate docker plugin install updates existing containers",1,2022-05-03 08:09:37,9.09,PASSED 
SoftwareManagement.sm_docker_install_remove_multiple,"Validate end to end behaviour for the docker plugin for multiple docker images with mixed versions",1,2022-05-03 08:09:46,68.84,PASSED 



