id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-05-02 15:11:44,1.09,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-05-02 15:11:45,14.67,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-05-02 15:12:00,8.94,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-05-02 15:12:09,1.31,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-05-02 15:12:10,6.11,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-05-02 15:12:16,4.97,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-05-02 15:12:21,6.2,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-05-02 15:12:28,5.78,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-05-02 15:12:33,0.5,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-05-02 15:12:34,1.76,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-05-02 15:12:36,11.6,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-05-02 15:12:47,8.13,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-05-02 15:12:55,1.36,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-05-02 15:12:57,11.52,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-05-02 15:13:08,2.01,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-05-02 15:13:10,10.95,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-05-02 15:13:21,9.56,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-05-02 15:13:31,8.23,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-05-02 15:13:39,19.31,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-05-02 15:13:58,0.1,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-05-02 15:13:58,132.11,PASSED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-05-02 15:16:11,45.24,PASSED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-05-02 15:16:56,58.6,PASSED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-05-02 15:17:54,56.68,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-05-02 15:18:51,62.16,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-05-02 15:19:53,77.36,PASSED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-05-02 15:21:11,63.66,PASSED 



